Geno,Loc,Year,Env,Block,y
G24,Loc09,Year3,Loc09_Year3,Blk3,15.90894326
G24,Loc09,Year4,Loc09_Year4,Blk1,13.59013012
G24,Loc09,Year4,Loc09_Year4,Blk2,14.99409474
G24,Loc09,Year4,Loc09_Year4,Blk3,14.93844435
G24,Loc09,Year5,Loc09_Year5,Blk1,13.84222949
G24,Loc09,Year5,Loc09_Year5,Blk2,15.47369313
G24,Loc09,Year5,Loc09_Year5,Blk3,14.53730426
G25,Loc09,Year1,Loc09_Year1,Blk1,13.09876258
G25,Loc09,Year1,Loc09_Year1,Blk2,10.98813715
G25,Loc09,Year1,Loc09_Year1,Blk3,10.61426621
G25,Loc09,Year2,Loc09_Year2,Blk1,11.1360341
G25,Loc09,Year2,Loc09_Year2,Blk2,8.049251858
G25,Loc09,Year2,Loc09_Year2,Blk3,14.24264126
G25,Loc09,Year3,Loc09_Year3,Blk1,14.57898987
G25,Loc09,Year3,Loc09_Year3,Blk2,14.98955382
G25,Loc09,Year3,Loc09_Year3,Blk3,15.44784627
G25,Loc09,Year4,Loc09_Year4,Blk1,13.02480347
G25,Loc09,Year4,Loc09_Year4,Blk2,13.22218444
G25,Loc09,Year4,Loc09_Year4,Blk3,14.49478818
G25,Loc09,Year5,Loc09_Year5,Blk1,13.16482732
G25,Loc09,Year5,Loc09_Year5,Blk2,10.10201099
G25,Loc09,Year5,Loc09_Year5,Blk3,16.07686341
G26,Loc09,Year1,Loc09_Year1,Blk1,10.23591669
G26,Loc09,Year1,Loc09_Year1,Blk2,10.82427594
G26,Loc09,Year1,Loc09_Year1,Blk3,9.559588805
G26,Loc09,Year2,Loc09_Year2,Blk1,11.96319612
G26,Loc09,Year2,Loc09_Year2,Blk2,9.635828059
G26,Loc09,Year2,Loc09_Year2,Blk3,15.29739796
G26,Loc09,Year3,Loc09_Year3,Blk1,23.05086269
G26,Loc09,Year3,Loc09_Year3,Blk2,12.52302221
G26,Loc09,Year3,Loc09_Year3,Blk3,17.23217533
G26,Loc09,Year4,Loc09_Year4,Blk1,13.15348613
G26,Loc09,Year4,Loc09_Year4,Blk2,12.7721848
G26,Loc09,Year4,Loc09_Year4,Blk3,13.5926942
G26,Loc09,Year5,Loc09_Year5,Blk1,14.16324975
G26,Loc09,Year5,Loc09_Year5,Blk2,15.8201461
G26,Loc09,Year5,Loc09_Year5,Blk3,13.52347288
G27,Loc09,Year1,Loc09_Year1,Blk1,10.19497013
G27,Loc09,Year1,Loc09_Year1,Blk2,12.1274852
G27,Loc09,Year1,Loc09_Year1,Blk3,8.27507956
G27,Loc09,Year2,Loc09_Year2,Blk1,7.85927779
G27,Loc09,Year2,Loc09_Year2,Blk2,7.627925949
G27,Loc09,Year2,Loc09_Year2,Blk3,7.985782639
G27,Loc09,Year3,Loc09_Year3,Blk1,14.54936988
G27,Loc09,Year3,Loc09_Year3,Blk2,18.14598907
G27,Loc09,Year3,Loc09_Year3,Blk3,15.58740306
G27,Loc09,Year4,Loc09_Year4,Blk1,16.21236768
G27,Loc09,Year4,Loc09_Year4,Blk2,9.781851502
G27,Loc09,Year4,Loc09_Year4,Blk3,10.66950318
G27,Loc09,Year5,Loc09_Year5,Blk1,14.34859996
G27,Loc09,Year5,Loc09_Year5,Blk2,12.94451112
G27,Loc09,Year5,Loc09_Year5,Blk3,14.48567014
G28,Loc09,Year1,Loc09_Year1,Blk1,13.41130049
G28,Loc09,Year1,Loc09_Year1,Blk2,13.41134838
G28,Loc09,Year1,Loc09_Year1,Blk3,10.84208025
G28,Loc09,Year2,Loc09_Year2,Blk1,12.26346268
G28,Loc09,Year2,Loc09_Year2,Blk2,6.434146778
G28,Loc09,Year2,Loc09_Year2,Blk3,10.70581932
G28,Loc09,Year3,Loc09_Year3,Blk1,13.95642744
G28,Loc09,Year3,Loc09_Year3,Blk2,15.02762094
G28,Loc09,Year3,Loc09_Year3,Blk3,12.44936399
G28,Loc09,Year4,Loc09_Year4,Blk1,10.56454015
G28,Loc09,Year4,Loc09_Year4,Blk2,9.320950262
G28,Loc09,Year4,Loc09_Year4,Blk3,12.50342944
G28,Loc09,Year5,Loc09_Year5,Blk1,9.138295443
G28,Loc09,Year5,Loc09_Year5,Blk2,11.04218796
G28,Loc09,Year5,Loc09_Year5,Blk3,14.10279636
G29,Loc09,Year1,Loc09_Year1,Blk1,9.635161152
G29,Loc09,Year1,Loc09_Year1,Blk2,6.659041551
G29,Loc09,Year1,Loc09_Year1,Blk3,13.94098061
G29,Loc09,Year2,Loc09_Year2,Blk1,13.54004726
G29,Loc09,Year2,Loc09_Year2,Blk2,11.62471205
G29,Loc09,Year2,Loc09_Year2,Blk3,13.56643175
G29,Loc09,Year3,Loc09_Year3,Blk1,16.65936776
G29,Loc09,Year3,Loc09_Year3,Blk2,18.19097958
G29,Loc09,Year3,Loc09_Year3,Blk3,16.14209519
G29,Loc09,Year4,Loc09_Year4,Blk1,11.41392314
G29,Loc09,Year4,Loc09_Year4,Blk2,8.95886471
G29,Loc09,Year4,Loc09_Year4,Blk3,13.32500106
G29,Loc09,Year5,Loc09_Year5,Blk1,14.15685242
G29,Loc09,Year5,Loc09_Year5,Blk2,15.31475038
G29,Loc09,Year5,Loc09_Year5,Blk3,11.32683279
G30,Loc09,Year1,Loc09_Year1,Blk1,11.22228862
G30,Loc09,Year1,Loc09_Year1,Blk2,8.502776998
G30,Loc09,Year1,Loc09_Year1,Blk3,11.13924616
G30,Loc09,Year2,Loc09_Year2,Blk1,10.39794071
G30,Loc09,Year2,Loc09_Year2,Blk2,11.69392797
G30,Loc09,Year2,Loc09_Year2,Blk3,8.412602574
G30,Loc09,Year3,Loc09_Year3,Blk1,16.07207316
G30,Loc09,Year3,Loc09_Year3,Blk2,15.78261921
G30,Loc09,Year3,Loc09_Year3,Blk3,14.33194705
G30,Loc09,Year4,Loc09_Year4,Blk1,12.77544879
G30,Loc09,Year4,Loc09_Year4,Blk2,7.167254697
G30,Loc09,Year4,Loc09_Year4,Blk3,11.25426356
G30,Loc09,Year5,Loc09_Year5,Blk1,15.01208476
G30,Loc09,Year5,Loc09_Year5,Blk2,8.712843076
G30,Loc09,Year5,Loc09_Year5,Blk3,11.66251438
G01,Loc10,Year1,Loc10_Year1,Blk1,12.72560353
G01,Loc10,Year1,Loc10_Year1,Blk2,12.71749272
G01,Loc10,Year1,Loc10_Year1,Blk3,11.94026405
G01,Loc10,Year2,Loc10_Year2,Blk1,12.63704273
G01,Loc10,Year2,Loc10_Year2,Blk2,7.33398916
G01,Loc10,Year2,Loc10_Year2,Blk3,11.70533865
G01,Loc10,Year3,Loc10_Year3,Blk1,15.93094046
G01,Loc10,Year3,Loc10_Year3,Blk2,12.65248874
G01,Loc10,Year3,Loc10_Year3,Blk3,15.31205958
G01,Loc10,Year4,Loc10_Year4,Blk1,17.6673062
G01,Loc10,Year4,Loc10_Year4,Blk2,16.28120376
G01,Loc10,Year4,Loc10_Year4,Blk3,14.53336495
G01,Loc10,Year5,Loc10_Year5,Blk1,11.48482787
G01,Loc10,Year5,Loc10_Year5,Blk2,8.858742262
G01,Loc10,Year5,Loc10_Year5,Blk3,11.92487665
G02,Loc10,Year1,Loc10_Year1,Blk1,11.27897742
G02,Loc10,Year1,Loc10_Year1,Blk2,10.19311119
G02,Loc10,Year1,Loc10_Year1,Blk3,9.901849166
G02,Loc10,Year2,Loc10_Year2,Blk1,8.901302592
G02,Loc10,Year2,Loc10_Year2,Blk2,8.55117046
G02,Loc10,Year2,Loc10_Year2,Blk3,10.63829591
G02,Loc10,Year3,Loc10_Year3,Blk1,12.87510986
G02,Loc10,Year3,Loc10_Year3,Blk2,13.96578417
G02,Loc10,Year3,Loc10_Year3,Blk3,13.504927
G02,Loc10,Year4,Loc10_Year4,Blk1,15.86112781
G02,Loc10,Year4,Loc10_Year4,Blk2,14.83633839
G02,Loc10,Year4,Loc10_Year4,Blk3,12.72917991
G02,Loc10,Year5,Loc10_Year5,Blk1,12.43509851
G02,Loc10,Year5,Loc10_Year5,Blk2,14.46187923
G02,Loc10,Year5,Loc10_Year5,Blk3,8.601941332
G03,Loc10,Year1,Loc10_Year1,Blk1,13.37675127
G03,Loc10,Year1,Loc10_Year1,Blk2,9.931211546
G03,Loc10,Year1,Loc10_Year1,Blk3,12.59303556
G03,Loc10,Year2,Loc10_Year2,Blk1,10.54292545
G03,Loc10,Year2,Loc10_Year2,Blk2,12.94914808
G03,Loc10,Year2,Loc10_Year2,Blk3,13.71666948
G03,Loc10,Year3,Loc10_Year3,Blk1,12.58330727
G03,Loc10,Year3,Loc10_Year3,Blk2,13.12198287
G03,Loc10,Year3,Loc10_Year3,Blk3,11.8823392
G03,Loc10,Year4,Loc10_Year4,Blk1,17.22594056
G03,Loc10,Year4,Loc10_Year4,Blk2,15.48847987
G03,Loc10,Year4,Loc10_Year4,Blk3,14.35730718
G03,Loc10,Year5,Loc10_Year5,Blk1,11.12509064
G03,Loc10,Year5,Loc10_Year5,Blk2,9.166438538
G03,Loc10,Year5,Loc10_Year5,Blk3,10.99112296
G04,Loc10,Year1,Loc10_Year1,Blk1,8.231676339
G04,Loc10,Year1,Loc10_Year1,Blk2,12.41930596
G04,Loc10,Year1,Loc10_Year1,Blk3,11.97414313
G04,Loc10,Year2,Loc10_Year2,Blk1,9.107130189
G04,Loc10,Year2,Loc10_Year2,Blk2,14.61430467
G04,Loc10,Year2,Loc10_Year2,Blk3,11.10108027
G04,Loc10,Year3,Loc10_Year3,Blk1,12.61960848
G04,Loc10,Year3,Loc10_Year3,Blk2,13.89857663
G04,Loc10,Year3,Loc10_Year3,Blk3,16.67266469
G04,Loc10,Year4,Loc10_Year4,Blk1,18.38465661
G04,Loc10,Year4,Loc10_Year4,Blk2,17.0257415
G04,Loc10,Year4,Loc10_Year4,Blk3,12.85667711
G04,Loc10,Year5,Loc10_Year5,Blk1,9.701629357
G04,Loc10,Year5,Loc10_Year5,Blk2,9.600099449
G04,Loc10,Year5,Loc10_Year5,Blk3,11.89490685
G05,Loc10,Year1,Loc10_Year1,Blk1,12.39993163
G05,Loc10,Year1,Loc10_Year1,Blk2,12.78346402
G05,Loc10,Year1,Loc10_Year1,Blk3,8.815851125
G05,Loc10,Year2,Loc10_Year2,Blk1,11.08518927
G05,Loc10,Year2,Loc10_Year2,Blk2,16.69233609
G05,Loc10,Year2,Loc10_Year2,Blk3,11.00086659
G05,Loc10,Year3,Loc10_Year3,Blk1,13.10613788
G05,Loc10,Year3,Loc10_Year3,Blk2,10.63566363
G05,Loc10,Year3,Loc10_Year3,Blk3,14.66247306
G05,Loc10,Year4,Loc10_Year4,Blk1,17.80828903
G05,Loc10,Year4,Loc10_Year4,Blk2,14.79463307
G05,Loc10,Year4,Loc10_Year4,Blk3,18.61080125
G05,Loc10,Year5,Loc10_Year5,Blk1,10.71487912
G05,Loc10,Year5,Loc10_Year5,Blk2,12.48766712
G05,Loc10,Year5,Loc10_Year5,Blk3,11.35291125
G06,Loc10,Year1,Loc10_Year1,Blk1,12.13471023
G06,Loc10,Year1,Loc10_Year1,Blk2,11.79850197
G06,Loc10,Year1,Loc10_Year1,Blk3,12.82436551
G06,Loc10,Year2,Loc10_Year2,Blk1,13.3390429
G06,Loc10,Year2,Loc10_Year2,Blk2,10.09723288
G06,Loc10,Year2,Loc10_Year2,Blk3,12.53047246
G06,Loc10,Year3,Loc10_Year3,Blk1,14.55813947
G06,Loc10,Year3,Loc10_Year3,Blk2,16.38272743
G06,Loc10,Year3,Loc10_Year3,Blk3,13.27439721
G06,Loc10,Year4,Loc10_Year4,Blk1,15.4776553
G06,Loc10,Year4,Loc10_Year4,Blk2,13.73156522
G06,Loc10,Year4,Loc10_Year4,Blk3,17.09027418
G06,Loc10,Year5,Loc10_Year5,Blk1,8.66742544
G06,Loc10,Year5,Loc10_Year5,Blk2,11.13864976
G06,Loc10,Year5,Loc10_Year5,Blk3,13.91328031
G07,Loc10,Year1,Loc10_Year1,Blk1,10.47510252
G07,Loc10,Year1,Loc10_Year1,Blk2,13.92456002
G07,Loc10,Year1,Loc10_Year1,Blk3,11.94031924
G07,Loc10,Year2,Loc10_Year2,Blk1,12.80884096
G07,Loc10,Year2,Loc10_Year2,Blk2,10.15386633
G07,Loc10,Year2,Loc10_Year2,Blk3,11.90681704
G07,Loc10,Year3,Loc10_Year3,Blk1,13.62338192
G07,Loc10,Year3,Loc10_Year3,Blk2,8.536065341
G07,Loc10,Year3,Loc10_Year3,Blk3,9.486912451
G07,Loc10,Year4,Loc10_Year4,Blk1,14.01988505
G07,Loc10,Year4,Loc10_Year4,Blk2,18.09772956
G07,Loc10,Year4,Loc10_Year4,Blk3,15.68415633
G07,Loc10,Year5,Loc10_Year5,Blk1,12.43806139
G07,Loc10,Year5,Loc10_Year5,Blk2,11.85803093
G07,Loc10,Year5,Loc10_Year5,Blk3,11.88337653
G08,Loc10,Year1,Loc10_Year1,Blk1,9.509671282
G08,Loc10,Year1,Loc10_Year1,Blk2,11.76324438
G08,Loc10,Year1,Loc10_Year1,Blk3,10.66033748
G08,Loc10,Year2,Loc10_Year2,Blk1,11.95484753
G08,Loc10,Year2,Loc10_Year2,Blk2,9.961258809
G08,Loc10,Year2,Loc10_Year2,Blk3,10.46085042
G08,Loc10,Year3,Loc10_Year3,Blk1,15.24102269
G08,Loc10,Year3,Loc10_Year3,Blk2,14.09461161
G08,Loc10,Year3,Loc10_Year3,Blk3,12.2547255
G08,Loc10,Year4,Loc10_Year4,Blk1,16.5021584
G08,Loc10,Year4,Loc10_Year4,Blk2,18.76268697
G08,Loc10,Year4,Loc10_Year4,Blk3,16.71084327
G08,Loc10,Year5,Loc10_Year5,Blk1,9.857889947
G08,Loc10,Year5,Loc10_Year5,Blk2,9.338554009
G08,Loc10,Year5,Loc10_Year5,Blk3,12.46733319
G09,Loc10,Year1,Loc10_Year1,Blk1,12.64476271
G09,Loc10,Year1,Loc10_Year1,Blk2,15.26852803
G09,Loc10,Year1,Loc10_Year1,Blk3,11.81297201
G09,Loc10,Year2,Loc10_Year2,Blk1,10.34659149
G09,Loc10,Year2,Loc10_Year2,Blk2,9.146202758
G09,Loc10,Year2,Loc10_Year2,Blk3,9.583736928
G09,Loc10,Year3,Loc10_Year3,Blk1,14.14390476
G09,Loc10,Year3,Loc10_Year3,Blk2,14.12017562
G09,Loc10,Year3,Loc10_Year3,Blk3,11.31958056
G09,Loc10,Year4,Loc10_Year4,Blk1,17.02109004
G09,Loc10,Year4,Loc10_Year4,Blk2,17.42817075
G09,Loc10,Year4,Loc10_Year4,Blk3,15.84999459
G09,Loc10,Year5,Loc10_Year5,Blk1,10.6206704
G09,Loc10,Year5,Loc10_Year5,Blk2,10.70930717
G09,Loc10,Year5,Loc10_Year5,Blk3,11.89070993
G10,Loc10,Year1,Loc10_Year1,Blk1,14.19098166
G10,Loc10,Year1,Loc10_Year1,Blk2,11.38515803
G10,Loc10,Year1,Loc10_Year1,Blk3,9.909804028
G10,Loc10,Year2,Loc10_Year2,Blk1,13.02474737
G10,Loc10,Year2,Loc10_Year2,Blk2,12.88742673
G10,Loc10,Year2,Loc10_Year2,Blk3,10.99790176
G10,Loc10,Year3,Loc10_Year3,Blk1,10.54406955
G10,Loc10,Year3,Loc10_Year3,Blk2,13.23626858
G10,Loc10,Year3,Loc10_Year3,Blk3,14.41770551
G10,Loc10,Year4,Loc10_Year4,Blk1,15.05991713
G10,Loc10,Year4,Loc10_Year4,Blk2,13.50020778
G10,Loc10,Year4,Loc10_Year4,Blk3,16.83676424
G10,Loc10,Year5,Loc10_Year5,Blk1,11.91755059
G10,Loc10,Year5,Loc10_Year5,Blk2,13.67433669
G10,Loc10,Year5,Loc10_Year5,Blk3,9.548146739
G11,Loc10,Year1,Loc10_Year1,Blk1,14.73323137
G11,Loc10,Year1,Loc10_Year1,Blk2,14.0075426
G11,Loc10,Year1,Loc10_Year1,Blk3,10.01954112
G11,Loc10,Year2,Loc10_Year2,Blk1,7.576646725
G11,Loc10,Year2,Loc10_Year2,Blk2,13.04716985
G11,Loc10,Year2,Loc10_Year2,Blk3,7.737922414
G11,Loc10,Year3,Loc10_Year3,Blk1,14.12607155
G11,Loc10,Year3,Loc10_Year3,Blk2,14.53182915
G11,Loc10,Year3,Loc10_Year3,Blk3,15.27532988
G11,Loc10,Year4,Loc10_Year4,Blk1,12.56899492
G11,Loc10,Year4,Loc10_Year4,Blk2,11.25462384
G11,Loc10,Year4,Loc10_Year4,Blk3,11.6865997
G11,Loc10,Year5,Loc10_Year5,Blk1,13.60870805
G11,Loc10,Year5,Loc10_Year5,Blk2,12.62194173
G11,Loc10,Year5,Loc10_Year5,Blk3,13.81546398
G12,Loc10,Year1,Loc10_Year1,Blk1,15.67211266
G12,Loc10,Year1,Loc10_Year1,Blk2,11.80799406
G12,Loc10,Year1,Loc10_Year1,Blk3,11.94077507
G12,Loc10,Year2,Loc10_Year2,Blk1,10.01433857
G12,Loc10,Year2,Loc10_Year2,Blk2,13.99890664
G12,Loc10,Year2,Loc10_Year2,Blk3,11.40718961
G12,Loc10,Year3,Loc10_Year3,Blk1,16.2318861
G12,Loc10,Year3,Loc10_Year3,Blk2,13.19300156
G12,Loc10,Year3,Loc10_Year3,Blk3,12.47461367
G12,Loc10,Year4,Loc10_Year4,Blk1,12.28725752
G12,Loc10,Year4,Loc10_Year4,Blk2,15.76797203
G12,Loc10,Year4,Loc10_Year4,Blk3,11.53356685
G12,Loc10,Year5,Loc10_Year5,Blk1,10.56609748
G12,Loc10,Year5,Loc10_Year5,Blk2,13.77333073
G12,Loc10,Year5,Loc10_Year5,Blk3,13.21503748
G13,Loc10,Year1,Loc10_Year1,Blk1,12.23694716
G13,Loc10,Year1,Loc10_Year1,Blk2,12.70506934
G13,Loc10,Year1,Loc10_Year1,Blk3,11.58768038
G13,Loc10,Year2,Loc10_Year2,Blk1,12.84383643
G13,Loc10,Year2,Loc10_Year2,Blk2,11.79668239
G13,Loc10,Year2,Loc10_Year2,Blk3,12.32040006
G13,Loc10,Year3,Loc10_Year3,Blk1,13.69689273
G13,Loc10,Year3,Loc10_Year3,Blk2,15.51715281
G13,Loc10,Year3,Loc10_Year3,Blk3,13.62005154
G13,Loc10,Year4,Loc10_Year4,Blk1,13.54815762
G13,Loc10,Year4,Loc10_Year4,Blk2,11.13546478
G13,Loc10,Year4,Loc10_Year4,Blk3,16.39217692
G13,Loc10,Year5,Loc10_Year5,Blk1,14.02150912
G13,Loc10,Year5,Loc10_Year5,Blk2,9.665387974
G13,Loc10,Year5,Loc10_Year5,Blk3,14.68638685
G14,Loc10,Year1,Loc10_Year1,Blk1,12.2010349
G14,Loc10,Year1,Loc10_Year1,Blk2,13.22724769
G14,Loc10,Year1,Loc10_Year1,Blk3,16.82352959
G14,Loc10,Year2,Loc10_Year2,Blk1,8.222913528
G14,Loc10,Year2,Loc10_Year2,Blk2,11.94552706
G14,Loc10,Year2,Loc10_Year2,Blk3,15.46276599
G14,Loc10,Year3,Loc10_Year3,Blk1,14.62737159
G14,Loc10,Year3,Loc10_Year3,Blk2,11.15514346
G14,Loc10,Year3,Loc10_Year3,Blk3,15.55115853
G14,Loc10,Year4,Loc10_Year4,Blk1,11.51978057
G14,Loc10,Year4,Loc10_Year4,Blk2,12.461971
G14,Loc10,Year4,Loc10_Year4,Blk3,14.08895192
G14,Loc10,Year5,Loc10_Year5,Blk1,14.53390992
G14,Loc10,Year5,Loc10_Year5,Blk2,14.45385846
G14,Loc10,Year5,Loc10_Year5,Blk3,13.8558622
G15,Loc10,Year1,Loc10_Year1,Blk1,7.86657907
G15,Loc10,Year1,Loc10_Year1,Blk2,11.35220827
G15,Loc10,Year1,Loc10_Year1,Blk3,14.52247508
G15,Loc10,Year2,Loc10_Year2,Blk1,17.22968109
G15,Loc10,Year2,Loc10_Year2,Blk2,13.22176607
G15,Loc10,Year2,Loc10_Year2,Blk3,10.97266308
G15,Loc10,Year3,Loc10_Year3,Blk1,12.66850229
G15,Loc10,Year3,Loc10_Year3,Blk2,12.86617519
G15,Loc10,Year3,Loc10_Year3,Blk3,12.89601092
G15,Loc10,Year4,Loc10_Year4,Blk1,13.68638586
G15,Loc10,Year4,Loc10_Year4,Blk2,11.45360333
G15,Loc10,Year4,Loc10_Year4,Blk3,13.85610784
G15,Loc10,Year5,Loc10_Year5,Blk1,16.49765647
G15,Loc10,Year5,Loc10_Year5,Blk2,13.40472201
G15,Loc10,Year5,Loc10_Year5,Blk3,14.76025853
G16,Loc10,Year1,Loc10_Year1,Blk1,14.82591781
G16,Loc10,Year1,Loc10_Year1,Blk2,12.69964145
G16,Loc10,Year1,Loc10_Year1,Blk3,14.74300518
G16,Loc10,Year2,Loc10_Year2,Blk1,13.4600392
G16,Loc10,Year2,Loc10_Year2,Blk2,9.983548836
G16,Loc10,Year2,Loc10_Year2,Blk3,8.891377673
G16,Loc10,Year3,Loc10_Year3,Blk1,17.6390865
G16,Loc10,Year3,Loc10_Year3,Blk2,13.00293474
G16,Loc10,Year3,Loc10_Year3,Blk3,19.61473762
G16,Loc10,Year4,Loc10_Year4,Blk1,12.864087
G16,Loc10,Year4,Loc10_Year4,Blk2,12.870848
G16,Loc10,Year4,Loc10_Year4,Blk3,14.04388726
G16,Loc10,Year5,Loc10_Year5,Blk1,15.68945345
G16,Loc10,Year5,Loc10_Year5,Blk2,12.98276215
G16,Loc10,Year5,Loc10_Year5,Blk3,19.60867147
G17,Loc10,Year1,Loc10_Year1,Blk1,11.09683336
G17,Loc10,Year1,Loc10_Year1,Blk2,13.61833642
G17,Loc10,Year1,Loc10_Year1,Blk3,11.00404874
G17,Loc10,Year2,Loc10_Year2,Blk1,11.71962342
G17,Loc10,Year2,Loc10_Year2,Blk2,11.03193345
G17,Loc10,Year2,Loc10_Year2,Blk3,15.77874031
G17,Loc10,Year3,Loc10_Year3,Blk1,16.74102081
G17,Loc10,Year3,Loc10_Year3,Blk2,13.39819375
G17,Loc10,Year3,Loc10_Year3,Blk3,13.25832119
G17,Loc10,Year4,Loc10_Year4,Blk1,15.51299724
G17,Loc10,Year4,Loc10_Year4,Blk2,16.21205486
G17,Loc10,Year4,Loc10_Year4,Blk3,13.37331089
G17,Loc10,Year5,Loc10_Year5,Blk1,15.77986948
G17,Loc10,Year5,Loc10_Year5,Blk2,16.68045961
G17,Loc10,Year5,Loc10_Year5,Blk3,11.15905238
G18,Loc10,Year1,Loc10_Year1,Blk1,14.05598362
G18,Loc10,Year1,Loc10_Year1,Blk2,10.15270058
G18,Loc10,Year1,Loc10_Year1,Blk3,10.95093917
G18,Loc10,Year2,Loc10_Year2,Blk1,11.95057184
G18,Loc10,Year2,Loc10_Year2,Blk2,13.2041146
G18,Loc10,Year2,Loc10_Year2,Blk3,10.11733544
G18,Loc10,Year3,Loc10_Year3,Blk1,13.32717221
G18,Loc10,Year3,Loc10_Year3,Blk2,16.44831315
G18,Loc10,Year3,Loc10_Year3,Blk3,12.90486653
G18,Loc10,Year4,Loc10_Year4,Blk1,12.37239232
G18,Loc10,Year4,Loc10_Year4,Blk2,12.44244839
G18,Loc10,Year4,Loc10_Year4,Blk3,13.62967089
G18,Loc10,Year5,Loc10_Year5,Blk1,16.39841207
G18,Loc10,Year5,Loc10_Year5,Blk2,13.105192
G18,Loc10,Year5,Loc10_Year5,Blk3,9.991939238
G19,Loc10,Year1,Loc10_Year1,Blk1,13.02988908
G19,Loc10,Year1,Loc10_Year1,Blk2,10.97918779
G19,Loc10,Year1,Loc10_Year1,Blk3,11.64803502
G19,Loc10,Year2,Loc10_Year2,Blk1,10.80105745
G19,Loc10,Year2,Loc10_Year2,Blk2,13.56083978
G19,Loc10,Year2,Loc10_Year2,Blk3,13.04053709
G19,Loc10,Year3,Loc10_Year3,Blk1,14.42152112
G19,Loc10,Year3,Loc10_Year3,Blk2,15.92779449
G19,Loc10,Year3,Loc10_Year3,Blk3,12.26021066
G19,Loc10,Year4,Loc10_Year4,Blk1,12.08108987
G19,Loc10,Year4,Loc10_Year4,Blk2,12.58178879
G19,Loc10,Year4,Loc10_Year4,Blk3,9.85454895
G19,Loc10,Year5,Loc10_Year5,Blk1,10.59427932
G19,Loc10,Year5,Loc10_Year5,Blk2,15.5634968
G19,Loc10,Year5,Loc10_Year5,Blk3,12.93653751
G20,Loc10,Year1,Loc10_Year1,Blk1,9.893947422
G20,Loc10,Year1,Loc10_Year1,Blk2,13.98440535
G20,Loc10,Year1,Loc10_Year1,Blk3,9.749449128
G20,Loc10,Year2,Loc10_Year2,Blk1,11.63475822
G20,Loc10,Year2,Loc10_Year2,Blk2,10.83325059
G20,Loc10,Year2,Loc10_Year2,Blk3,10.60002765
G20,Loc10,Year3,Loc10_Year3,Blk1,11.03700034
G20,Loc10,Year3,Loc10_Year3,Blk2,13.85828136
G20,Loc10,Year3,Loc10_Year3,Blk3,17.20932135
G20,Loc10,Year4,Loc10_Year4,Blk1,10.39763291
G20,Loc10,Year4,Loc10_Year4,Blk2,15.76675209
G20,Loc10,Year4,Loc10_Year4,Blk3,14.42084226
G20,Loc10,Year5,Loc10_Year5,Blk1,15.24878069
G20,Loc10,Year5,Loc10_Year5,Blk2,12.88740369
G20,Loc10,Year5,Loc10_Year5,Blk3,11.55116889
G21,Loc10,Year1,Loc10_Year1,Blk1,10.10422814
G21,Loc10,Year1,Loc10_Year1,Blk2,10.55983809
G21,Loc10,Year1,Loc10_Year1,Blk3,8.567515145
G21,Loc10,Year2,Loc10_Year2,Blk1,17.86454619
G21,Loc10,Year2,Loc10_Year2,Blk2,15.33348868
G21,Loc10,Year2,Loc10_Year2,Blk3,15.46833099
G21,Loc10,Year3,Loc10_Year3,Blk1,11.92232561
G21,Loc10,Year3,Loc10_Year3,Blk2,16.77511616
G21,Loc10,Year3,Loc10_Year3,Blk3,13.57977524
G21,Loc10,Year4,Loc10_Year4,Blk1,13.79200915
G21,Loc10,Year4,Loc10_Year4,Blk2,15.4505399
G21,Loc10,Year4,Loc10_Year4,Blk3,15.81502954
G21,Loc10,Year5,Loc10_Year5,Blk1,13.33979305
G21,Loc10,Year5,Loc10_Year5,Blk2,13.76459511
G21,Loc10,Year5,Loc10_Year5,Blk3,10.2310606
G22,Loc10,Year1,Loc10_Year1,Blk1,9.707941932
G22,Loc10,Year1,Loc10_Year1,Blk2,8.229663237
G22,Loc10,Year1,Loc10_Year1,Blk3,10.12753256
G22,Loc10,Year2,Loc10_Year2,Blk1,14.68960257
G22,Loc10,Year2,Loc10_Year2,Blk2,14.03995323
G22,Loc10,Year2,Loc10_Year2,Blk3,14.68316291
G22,Loc10,Year3,Loc10_Year3,Blk1,19.03918629
G22,Loc10,Year3,Loc10_Year3,Blk2,12.60193557
G22,Loc10,Year3,Loc10_Year3,Blk3,14.10946501
G22,Loc10,Year4,Loc10_Year4,Blk1,16.78140984
G22,Loc10,Year4,Loc10_Year4,Blk2,13.5807692
G22,Loc10,Year4,Loc10_Year4,Blk3,12.76918145
G22,Loc10,Year5,Loc10_Year5,Blk1,11.92439896
G22,Loc10,Year5,Loc10_Year5,Blk2,12.74187888
G22,Loc10,Year5,Loc10_Year5,Blk3,12.18259981
G23,Loc10,Year1,Loc10_Year1,Blk1,10.57558057
G23,Loc10,Year1,Loc10_Year1,Blk2,11.22369196
G23,Loc10,Year1,Loc10_Year1,Blk3,11.68861732
G23,Loc10,Year2,Loc10_Year2,Blk1,12.0144937
G23,Loc10,Year2,Loc10_Year2,Blk2,14.79475697
G23,Loc10,Year2,Loc10_Year2,Blk3,13.90820431
G23,Loc10,Year3,Loc10_Year3,Blk1,15.90812778
G23,Loc10,Year3,Loc10_Year3,Blk2,15.57418601
G23,Loc10,Year3,Loc10_Year3,Blk3,12.91556482
G23,Loc10,Year4,Loc10_Year4,Blk1,14.37037382
